,ISO3,Name,Year,Start Date,Event Name,Hazard Category,Hazard Type,New Displacements,latitude,longitude
1565,TLS,Timor-Leste,2014,18-08-14,Fire in Dausur (Leolima suco) in Haut-Udo sub-district of Ainaro,Weather related,Wildfire,5.0,-8.5151979,125.8375756
1566,TLS,Timor-Leste,2014,09-08-14,Fire in Becora suco in Cristo Rei sub-district on Dili,Weather related,Wildfire,5.0,-8.5151979,125.8375756
1567,TLS,Timor-Leste,2014,01-08-14,Fire in Uatulia ana (Fatulia suco) in Venilale sub-district of Baucau,Weather related,Wildfire,5.0,-8.5151979,125.8375756
1568,TLS,Timor-Leste,2014,13-09-14,"Fire in Lissapat, Mau-Ubu, Urahou, Hatugau, Lauana, Haupu, Humboe and Cratai-Crais suco in Hatolia sub-district of Ermera",Weather related,Wildfire,464.0,-8.5151979,125.8375756
1569,TLS,Timor-Leste,2014,10-03-14,Mercado Suai Villa in Covalima fire,Weather related,Wildfire,795.0,-8.5151979,125.8375756
1570,TLS,Timor-Leste,2014,28-06-14,Dili tidal surge,Weather related,Storm,550.0,-8.5151979,125.8375756
1571,TLS,Timor-Leste,2014,17-01-14,"Storm in Afalocai, Lari Sula, Haeconi, Alaua Leten and Alaua Craic suco in Baguia sub-district of Baucau",Weather related,Storm,117.0,-8.5151979,125.8375756
1572,TLS,Timor-Leste,2014,23-01-14,Fire in Macadique suco in Watulari sub-district of Viqueque,Weather related,Wildfire,5.0,-8.5151979,125.8375756
1573,TLS,Timor-Leste,2014,27-03-14,Fire in Aldeia Selihasan (Betano suco) in Same sub-district of Manufahi,Weather related,Wildfire,5.0,-8.5151979,125.8375756
1574,TLS,Timor-Leste,2014,27-07-14,Fire in Aldeia Lena (Afaloicai suco) in Watulari sub-district of Viqueque,Weather related,Wildfire,5.0,-8.5151979,125.8375756
1575,TLS,Timor-Leste,2014,03-10-14,Fire in Aldeia Sebago in Ainaro,Weather related,Wildfire,5.0,-8.5151979,125.8375756
1576,TLS,Timor-Leste,2014,26-07-14,Fire in Lena (Afaloicai suco) in Baguia sub-district of Baucau,Weather related,Wildfire,5.0,-8.5151979,125.8375756
1577,TLS,Timor-Leste,2014,02-09-14,Fires in Aldeia Faturasa (Faturasa suco) in Remexio sub-district of Aileu,Weather related,Wildfire,33.0,-8.5151979,125.8375756
1578,TLS,Timor-Leste,2014,03-10-14,Fire in Aldeia Kaibegolluli (Leoteala suco) in Liquica sub-district of Liquica,Weather related,Wildfire,28.0,-8.5151979,125.8375756
